,target_end_date,horizon,mu_KL,sigma_KL,mu_CDF,sigma_CDF,KL_lower_98,KL_lower_95,KL_lower_90,KL_lower_80,KL_lower_70,KL_lower_60,KL_lower_50,KL_lower_40,KL_lower_30,KL_lower_20,KL_lower_10,KL_pred,KL_upper_10,KL_upper_20,KL_upper_30,KL_upper_40,KL_upper_50,KL_upper_60,KL_upper_70,KL_upper_80,KL_upper_90,KL_upper_95,KL_upper_98,KL_WIS,CDF_lower_98,CDF_lower_95,CDF_lower_90,CDF_lower_80,CDF_lower_70,CDF_lower_60,CDF_lower_50,CDF_lower_40,CDF_lower_30,CDF_lower_20,CDF_lower_10,CDF_pred,CDF_upper_10,CDF_upper_20,CDF_upper_30,CDF_upper_40,CDF_upper_50,CDF_upper_60,CDF_upper_70,CDF_upper_80,CDF_upper_90,CDF_upper_95,CDF_upper_98,CDF_WIS,wis_COVIDhub,y,lower_98_COVIDhub,lower_95_COVIDhub,lower_90_COVIDhub,lower_80_COVIDhub,lower_70_COVIDhub,lower_60_COVIDhub,lower_50_COVIDhub,lower_40_COVIDhub,lower_30_COVIDhub,lower_20_COVIDhub,lower_10_COVIDhub,pred_COVIDhub,upper_10_COVIDhub,upper_20_COVIDhub,upper_30_COVIDhub,upper_40_COVIDhub,upper_50_COVIDhub,upper_60_COVIDhub,upper_70_COVIDhub,upper_80_COVIDhub,upper_90_COVIDhub,upper_95_COVIDhub,upper_98_COVIDhub,lower_98_calculated,lower_95_calculated,lower_90_calculated,lower_80_calculated,lower_70_calculated,lower_60_calculated,lower_50_calculated,lower_40_calculated,lower_30_calculated,lower_20_calculated,lower_10_calculated,pred_calculated,upper_10_calculated,upper_20_calculated,upper_30_calculated,upper_40_calculated,upper_50_calculated,upper_60_calculated,upper_70_calculated,upper_80_calculated,upper_90_calculated,upper_95_calculated,upper_98_calculated,wis_calculated
292,2021-10-30,4,9.167634456493204,0.44619611449196533,9.267411950654305,0.5209493444810203,3393.533792626741,3996.227787598217,4599.519678185183,5408.954648725393,6034.099474039298,6582.081635049669,7091.695642691444,7582.8847892043195,8068.363572230392,8557.744688539595,9059.460517955913,9581.931384024085,10134.533824190847,10728.692241905846,11379.433788054386,12107.978902549008,12946.60877652959,13948.992756218357,15215.759939516662,16974.335155459536,19961.521087430632,22975.01892486632,27055.39848980793,949.0536204139258,3151.086366566494,3813.756718578219,4494.126189612997,5430.510931309526,6170.176087524669,6829.248523865452,7450.503980169726,8056.430305936226,8661.81450083511,9278.275171355723,9916.434937479891,10587.315902910743,11303.584275470776,12081.044801740683,12940.851829281233,13913.266021234542,15044.78869166019,16413.410294897494,18166.622222445374,20641.0150805086,24941.724664317717,29391.297426495177,35572.258259034745,1325.7028478544057,961.5117391304348,9391.0,4712.0,5299.0,5896.0,7178.0,7595.0,8513.0,9245.0,9512.0,9856.0,10133.0,10428.0,10965.0,11393.0,11840.0,12419.0,12961.0,13112.0,13449.0,14268.0,15754.0,17116.0,18544.0,19908.0,4712.0,5299.0,5896.0,7178.0,7595.0,8426.403132896989,8930.33864,9512.0,9856.0,10133.8,10428.55,10965.0,11393.0,11840.0,12418.665861519405,12961.0,13112.0,13449.0,14268.0,15754.0,17116.0,18544.0,19908.0,969.9161099958604
293,2021-11-06,4,9.249468605303578,0.34963549193099336,9.35796957348592,0.39549790789552236,4610.51490107475,5240.622842908427,5851.008966674231,6643.489909980072,7237.960214202349,7748.138897757111,8214.39227037265,8656.965829661423,9088.334022120294,9517.51882575495,9952.04103715892,10399.03825428251,10866.112409530671,11362.204645332355,11898.770044193658,12491.674189530724,13164.698379947858,13956.899591117915,14940.672981572681,16277.588749187305,18482.28181326798,20634.951198666262,23455.080166604097,1098.622901903715,4618.863029442595,5339.076185668726,6047.7005550444055,6982.194959626444,7692.971019055203,8309.129560774365,8876.92319047488,9419.810662164971,9952.470941508505,10485.737969583002,11028.860234727901,11590.830304333072,12181.435278398962,12812.38836346667,13498.89368513773,14262.213112568932,15134.44965796295,16168.642715365902,17463.649194969345,19241.420201052886,22214.61626961446,25163.032418316903,29086.670526373884,1702.2119163527627,513.0560869565217,8637.0,4600.0,5089.0,5547.0,6235.0,6819.0,7221.0,7522.0,7841.0,7998.0,8196.0,8486.0,8774.0,9019.0,9468.0,9778.0,10069.0,10434.0,11372.0,12117.0,12649.0,14121.0,15096.0,16442.0,4446.296331188434,4944.169621926165,5442.01338815545,6231.731378869416,6800.639926483032,7222.135,7558.499840767297,7876.65,8000.4,8208.87485,8539.317210000001,8865.834685,9073.68251842528,9561.586028252852,10253.859814553798,10741.823995,11197.09635,11686.412985,12667.53,13426.715,14671.43,15473.725,16492.725,590.5599943797665
294,2021-11-13,4,9.099241425093027,0.3461770844355169,9.20764887334638,0.38732715067574536,3999.453879575444,4540.292913409602,5063.588963536855,5742.199709647325,6250.720000068816,6686.804864162347,7085.094782089985,7462.9494562266045,7831.053366158491,8197.122553658703,8567.5779017507,8948.50201910007,9346.362449704175,9768.755787370417,10225.404507123032,10729.76426485483,11301.99254190034,11975.179478468162,12810.634356515162,13945.124244164632,15814.01827092737,17636.678935259257,20021.655655231192,694.1160605822,4050.482058524231,4668.072888499348,5274.042391671915,6070.942580082794,6675.571394176022,7198.774765020346,7680.198562064176,8139.909304215742,8590.42762099276,9040.960174658752,9499.332594582596,9973.121202052107,10470.540484869896,11001.391952771815,11578.369657379957,12219.195914051312,12950.595704922629,13816.677109294185,14899.570484347756,16383.476733437463,18858.996406225433,21307.11085421715,24555.87880003104,1039.3368347423616,731.7904347826086,8532.0,3403.0,3853.0,4311.0,4874.0,5400.0,5732.0,5987.0,6385.0,6701.0,7076.0,7315.0,7400.0,7503.0,7683.0,8152.0,8933.0,9664.0,10215.0,10681.0,11314.0,12296.0,13103.0,14347.0,3381.7761092374853,3735.772097063171,4147.0,4781.0,5200.8433,5693.95751,5920.4,6272.57319007042,6561.43046875,7062.139285142605,7438.7,7521.0,7611.0,7687.5,8241.005206114343,8984.058822423995,9785.915242902036,10463.937364387504,10858.87109375,11314.0,12296.0,13103.0,14347.0,736.0550273703273
295,2021-11-20,4,8.946202795481973,0.34193412380080984,8.813751117149259,0.5891419283608282,3465.9604990562843,3928.5442946028265,4375.478707966802,4954.227759255451,5387.360563367243,5758.450899202202,6097.119550100791,6418.196034248804,6730.795242107464,7041.487896486287,7355.7300929007315,7678.678918169709,8015.80661384657,8373.529969108673,8760.051050057264,9186.71066039586,9670.486111326,10239.231168318684,10944.526403016738,11901.37248296495,13475.579213992434,15008.640734775005,17011.766275004633,592.456665015891,1708.2112418492554,2119.7515253629963,2552.169037397367,3161.2897009537837,3652.4182134800103,4096.616879198968,4520.513737285621,4938.440084065822,5360.125535179395,5793.510647455221,6246.138732068904,6726.102403114205,7242.9472795577385,7808.815119214529,8440.18544719859,9160.879299345914,10007.812422741068,11043.369412183058,12386.438488946686,14310.7585247658,17726.2763062566,21342.338003239074,26484.10947594678,1047.4242502545912,670.1982608695653,8075.0,3102.0,3598.0,3907.0,4525.0,4954.0,5226.0,5542.0,5697.0,6127.0,6418.0,6627.0,6698.0,6947.0,7602.0,7970.0,8164.0,8418.0,8821.0,9363.0,9927.0,10827.0,12278.0,13850.0,3102.0,3598.0,3907.0,4525.7655,4954.6551,5226.4958,5542.55473141147,5697.7384,6127.0,6418.7318669174565,6627.2,6698.5,6947.0,7602.0,7970.0,8164.0,8418.0,8821.0,9363.0,9927.0,10827.0,12278.0,13850.0,670.0880935113173
296,2021-11-27,4,8.904042256470206,0.3525685819676647,8.79267178632803,0.5543450502806289,3241.6738162922625,3688.6674005021823,4122.102161825576,4685.404068761054,5108.332995652779,5471.527197455249,5803.627091560061,6119.007023753708,6426.532264167328,6732.622552047054,7042.63742763539,7361.671239055852,7695.157387952908,8049.493791310843,8432.884361931068,8856.699007136725,9337.988567658695,9904.767257146652,10608.980165948797,11566.601863278041,13147.224717967894,14692.08186798409,16717.96932793441,923.4117362036268,1813.605908590217,2222.0277364444887,2646.134883595926,3236.507253986666,3707.563001728671,4130.373927842501,4531.334342023385,4924.475043356861,5319.163286555779,5722.894991311293,6142.653173083318,6585.804552757994,7060.9263432265125,7578.825345035706,8154.068463503089,8807.603089721828,9571.754881313962,10500.943102210533,11698.471903755948,13401.119850326966,16391.009345746974,19519.47804059802,23915.24057221628,886.9407508990948,489.39130434782606,5759.0,3450.0,3774.0,4091.0,5035.0,5488.0,5610.0,5720.0,5806.0,5955.0,6156.0,6299.0,6439.0,6514.0,6697.0,7354.0,7936.0,8085.0,8298.0,8860.0,9418.0,10438.0,11374.0,12040.0,3293.922705,3737.5,3996.570704924675,4723.116408335407,5037.75,5246.75,5422.45,5596.15,5813.498693061178,6199.5,6419.5,6658.0,6846.258286044351,7072.41649379622,7526.836621966911,8073.0,8388.0,8742.5,9125.0,9634.0,10607.89808,11400.118051449928,12250.801103250882,577.8559789222272
297,2021-12-04,4,8.84717662100382,0.3514021244758082,8.915279978324422,0.3820387803458821,3070.79890324047,3492.7375742488566,3901.71532381399,4433.021471292357,4831.787331174644,5174.143677643822,5487.123748547492,5784.291537856127,6074.009383720722,6362.329804595448,6654.302765059208,6954.725398695981,7268.711250296802,7602.278859598115,7963.143010760108,8361.993003761014,8814.855940522686,9348.05996599087,10010.416861519503,10910.889036855086,12396.651564006535,13848.222015840673,15751.016883660563,3051.3472709187736,3061.0855099851183,3520.990877079101,3971.4323610190154,4562.735355253546,5010.656534443869,5397.806944841026,5753.701908472757,6093.260760317141,6425.775592704336,6758.062800791068,7095.900278099834,7444.866238422637,7810.993832462286,8201.467630859734,8625.578734952174,9096.284483502135,9633.108247472162,10268.25039768769,11061.630931395888,12147.54505631968,13956.182120091213,15741.600942171379,18106.659590922267,2553.7409353085486,3752.8991304347824,12087.0,2702.0,3240.0,3797.0,4509.0,4808.0,5130.0,5409.0,5660.0,5892.0,6113.0,6327.0,6537.0,6817.0,7241.0,7568.0,7686.0,7987.0,8754.0,9193.0,9430.0,10032.0,11256.0,11596.0,2677.0,3239.0,3781.5,4453.62825,4806.949195,5065.215788315241,5409.336310000001,5674.036644867124,5964.420958391354,6136.3826136654,6327.002395,6537.073225,6817.0,7241.0,7567.5828533108,7685.6554667890305,7986.517579644744,8753.744263886856,9192.778548538425,9583.2565809498,10467.845831352455,11545.59179944578,12034.61165994816,3641.018560175711
298,2021-12-11,4,8.708711909414975,0.3537966500703144,8.701164532286946,0.5672104059034877,2658.8735235199774,3026.866537682784,3383.845982834384,3847.97863152786,4196.580257437413,4496.02582858396,4769.89559255144,5030.027673274669,5283.726050482267,5536.282651697986,5792.118226287175,6055.437510310839,6330.7277249387935,6623.27517364622,6939.860827556089,7289.885031071324,7687.447813017112,8155.719037056411,8737.667622653918,9529.243000686878,10836.286174752353,12114.284850283137,13790.924283128663,1636.671120948552,1606.215083292957,1977.2308121873075,2364.1798135434506,2905.193128850257,3338.5395462434126,3728.600386706913,4099.363215348841,4463.636647673531,4830.02418621972,5205.460340321147,5596.452023658571,6009.906874315235,6453.906954844123,6938.671755534531,7478.012375381187,8091.828141245972,8810.875919143926,9687.007695088954,10818.796703661417,12432.557505130739,15277.59455140855,18267.457908965604,22487.01373410885,1571.9750491979605,1494.040869565218,9101.0,2689.0,3118.0,3525.0,4253.0,4571.0,4776.0,5184.0,5697.0,5891.0,5996.0,6219.0,6387.0,6591.0,6794.0,7108.0,7438.0,7767.0,8152.0,8516.0,9026.0,9784.0,10614.0,11016.0,2680.0,3079.3732802907343,3375.030737461668,4083.36935,4357.77271,4614.4185081819405,5147.728224996796,5534.830802890347,5709.1,5891.1,6124.889067204593,6359.578608983276,6597.873107805495,6855.356016356714,7128.07400837819,7460.05,7795.49970482738,8317.693457812502,8671.091555196957,9194.72616642272,10106.12328282123,11336.36761400875,11984.7640118582,1488.8333240038748
299,2021-12-18,4,8.797493285820964,0.3512230181287068,8.813281667181894,0.5698823718687082,2923.177136746269,3324.6138790566674,3713.6957937812526,4219.124314491287,4598.447486951199,4924.098720985058,5221.797446732044,5504.447908570073,5780.005242439918,6054.226799449096,6331.915831281189,6617.634678875637,6916.246189930235,7233.473438266701,7576.652080088953,7955.945713442835,8386.59277572409,8893.625254998284,9523.450874958793,10379.663048240312,11792.31988155597,13172.38342140453,14981.332534573217,1399.8857197583989,1785.6486595928827,2200.264243674807,2633.077467637433,3238.7671312869948,3724.308771488207,4161.606940239131,4577.4705758804075,4986.228339632707,5397.517074840301,5819.115883537017,6258.335165896778,6722.945575604828,7222.048039043938,7767.158811945152,8373.84978793825,9064.566268113163,9874.011523023582,10860.70786155201,12135.942529406268,13955.309344696272,17165.464278230702,20542.07686303003,25311.808663888794,1394.1992225824772,1449.5017391304343,9317.0,2660.0,3255.0,3763.0,4254.0,4834.0,5377.0,5568.0,5936.0,6211.0,6359.0,6521.0,6756.0,7093.0,7191.0,7275.0,7417.0,7803.0,8437.0,8962.0,9343.0,10434.0,11511.0,12867.0,2660.0,3255.0,3763.0,4254.0,4834.0,5377.0,5568.0,5936.0,6211.0,6359.0,6521.0,6755.645459419963,7093.0,7191.0,7282.910292215645,7489.88,7937.8,8757.008121543955,9018.12,9749.69,10464.0046,11702.390602094998,12867.0,1413.5160937536573
300,2021-12-25,4,8.799224540644337,0.35055095752351106,8.941022198219414,0.5954712567846929,2932.8240161555277,3334.764326553865,3724.245376237657,4230.076733685293,4609.62516487854,4935.4217605338,5233.217208027992,5515.929394965249,5791.520141825834,6065.749981652232,6343.423178142416,6629.101413888859,6927.645266840285,7244.773636986143,7587.815371348976,7966.923143674523,8397.317330572418,8903.998014319715,9533.309972890429,10388.697019530866,11799.701984195732,13177.838447443113,14983.84673391629,2018.40803088643,1911.7013925037086,2377.773872088125,2868.5419312071294,3561.350396749437,4121.019673145081,4627.91140340412,5112.188855717898,5590.124097753428,6072.799229484871,6569.291587432719,7088.255071893424,7639.001639925837,8232.540373184107,8882.897840373456,9609.134741597503,10438.828375606401,11414.747714087529,12609.218493652737,14160.17167669931,16385.454828609832,20342.859701630066,24541.587717735205,30524.82269648,1506.6741433302452,1250.5913043478265,10304.0,3517.0,4371.0,4968.0,5650.0,6098.0,6504.0,6633.0,6830.0,7006.0,7209.0,7479.0,7744.0,8204.0,8465.0,8799.0,9248.0,9602.0,9895.0,10382.0,11210.0,12286.0,13079.0,14172.0,3404.7864363027147,4167.948539999999,4503.90408,5231.31193,5997.136833979876,6418.890669961815,6604.140181154937,6695.3,6851.63798112981,7114.62939729397,7321.654187862928,7510.762703852888,7980.329943619567,8238.734345120269,8626.836939707282,9198.215726710972,9549.45,9777.65,10300.85,11136.413905,12400.1659,13114.0,14200.15743390315,1334.0310170652003
301,2022-01-01,4,8.796590759274943,0.00022154004987304623,8.715525568737524,0.6621054883752829,6608.258145571587,6608.794551097954,6609.255924270294,6609.787897965033,6610.14684228141,6610.432133747512,6610.676898235613,6610.896712034493,6611.100408802524,6611.2937029193245,6611.480722593369,6611.664782306382,6611.8488471435085,6612.035882521423,6612.229203989429,6612.432941814567,6612.652814004232,6612.897660717468,6613.183070907865,6613.542199598998,6614.074518292591,6614.536260070007,6615.07317520348,2868.239137498811,1306.6708863555377,1665.4034036713012,2051.771724555191,2609.7331234957733,3069.5840205805043,3492.187224744511,3900.820533837442,4308.379434720721,4723.960298860647,5155.312736716947,5610.103801620104,6096.838083082767,6625.801576183649,7210.316135932464,7868.701737458205,8627.70681518163,9529.132214334624,10644.170034167577,12109.599985570252,14243.3853778645,18116.749620081067,22319.778216728573,28447.434621432447,1731.0378934119676,1538.7404347826086,9481.0,2165.0,2388.0,3299.0,4014.0,4800.0,5274.0,5456.0,5770.0,6199.0,6607.0,6735.0,6869.0,7024.0,7135.0,7400.0,7853.0,8124.0,8261.0,8736.0,9607.0,11281.0,12159.0,13319.0,1286.92,2355.0,2600.0,3788.0,4340.8934,4789.516434433223,5306.122702801476,5681.046929229687,5845.463038955199,6005.019373131086,6350.697037142049,6810.0,6838.0,6969.084373711841,7240.423199783509,7328.0469971066,7546.52270272703,8080.29418594185,8735.28658086581,9606.29608496086,11280.7029713757,12158.9802740527,13318.2,1722.676692292513
302,2022-01-08,4,9.1714772484395,0.333612959711064,9.180708195787625,0.6090530172486066,4426.5573935392895,5002.073786008787,5556.550392321699,6272.529853377687,6807.019497856832,7264.113155626567,7680.644382411501,8075.018517854398,8458.518738040028,8839.25054029622,9223.916363096707,9618.823591917178,10030.638142230568,10467.150678740905,10938.294299252359,11457.777723710573,12046.094401180088,12736.82902650792,13592.111396412582,14750.311191042087,16650.936419162754,18496.681826488348,20901.517605410732,1393.6390195641022,2353.9240049565933,2942.4157814718637,3564.9493720552064,4447.846600477561,5163.992567835568,5814.535860262804,6437.581327739437,7053.790996462833,7677.333790062158,8319.907185895068,8992.748176319466,9708.02552179407,10480.195562462392,11327.741695434062,12275.844988503748,13361.008226507582,14639.933032877041,16208.647052276558,18250.56064542462,21189.075972558483,26436.773624493846,32030.061871358343,40037.723959377756,1702.3889466693533,1816.3226086956524,12322.0,4391.0,4840.0,5335.0,6013.0,6399.0,6978.0,7793.0,8161.0,8378.0,8578.0,8766.0,9064.0,9427.0,9848.0,10276.0,10297.0,10302.0,10989.0,11767.0,12773.0,14707.0,16398.0,17587.0,4391.57413062693,4840.89921875,5335.399386394111,6013.549328277166,6399.111951245205,6978.80859375,7793.678079117345,8161.8,8378.4,8578.8,8766.3,9108.236328125,9470.2,9848.0,10276.0,10297.0,10302.0,10989.0,11767.0,12773.0,14707.0,16398.0,17587.0,1812.2213635477344
303,2022-01-15,4,9.16734865643385,0.3524159946017905,9.268039151997762,0.6331626474962556,4219.645744114352,4801.223208035621,5365.130234018794,6097.95889523266,6648.143705396653,7120.604285233991,7552.60397605087,7962.844212760551,8362.858395896215,8760.997831095576,9164.234091189017,9579.193258762625,10012.941897342756,10473.800502841636,10972.437789183641,11523.639171751638,12149.576990888854,12886.67924982268,13802.49097417014,15047.812729676049,17103.208959755117,19111.99282198473,21746.12492451845,2598.30446437044,2428.6299556374415,3062.733713486694,3739.02168565057,4706.0705931990115,5496.178124125358,6217.704235061353,6911.745128643349,7600.796588234269,8300.480015894012,9023.875972315776,9783.72021651022,10593.958364531329,11471.2963316377,12437.222560874969,13521.140176775096,14765.814678313309,16237.86058955163,18050.3847700816,20419.999369522528,23848.336230148263,30016.395534730764,36644.37209647442,46212.04377756506,2194.9090984342006,2218.374347826087,14407.0,3685.0,4310.0,5389.0,7048.0,8108.0,8640.0,9253.0,9345.0,10011.0,10198.0,10207.0,10307.0,10732.0,11255.0,11386.0,11941.0,12192.0,12587.0,13355.0,14283.0,15506.0,17173.0,19193.0,3685.0,4310.0,5389.0,6844.5,7674.5,8274.5,9113.84700975299,9329.0,9934.5,10198.0,10207.0,10307.101302174491,10731.7035,11268.30985,11435.24715,11941.202838229558,12538.65,13023.6,13584.684145257284,14580.0,15669.30185546875,17191.64446434274,19418.686254366497,2157.235319188765
304,2022-01-22,4,9.379569118658686,0.36130758608030117,9.423490297060594,0.39234426367397307,5110.446126092179,5833.773132825719,6537.244499071359,7454.214201483513,8144.497888701546,8738.422692196684,9282.357692273368,9799.623399255559,10304.643636066166,10807.902822944388,11318.193121365348,11843.91033459366,12394.046515171347,12979.225878687037,13613.106572935909,14314.65335949042,15112.347171307787,16053.035765729375,17223.678356955,18818.64516128029,21458.308930287298,24045.88056819885,27449.308446415715,1816.6768940805648,4967.9425193663665,5735.955766658171,6490.802228145803,7485.18409481375,8240.790905812899,8895.359665763166,9498.205002819655,10074.318723496643,10639.321822627622,11204.726917217085,11780.345527202744,12375.701801492585,13001.146250404961,13669.052018048344,14395.465954769,15202.814133947511,16124.940979269242,17217.740578714063,18585.35143409986,20461.486736924107,23596.158024247597,26701.390545886006,30829.260701470685,1642.7783946526629,2479.3543478260867,15367.0,4091.0,5195.0,5511.0,6421.0,6805.0,7696.0,8793.0,9520.0,10257.0,10564.0,10829.0,11147.0,11521.0,11917.0,12265.0,12636.0,13105.0,13586.0,14220.0,14958.0,16053.0,17002.0,18106.0,4091.0,5195.0,5511.8904873007,6421.311328125,6805.0,7696.0,8793.0,9520.0,10257.0,10564.0,10829.0,11147.0,11521.0,11917.0,12265.0,12636.0,13129.0,13633.0,14509.8,15308.2,16276.65728355702,18052.0,18864.4,2429.6005397391577
305,2022-01-29,4,9.285032978336,0.34308414502939905,9.30235023770501,0.37779884819680803,4850.804793306327,5500.533741447543,6128.527438910285,6942.053861370306,7551.10444025071,8073.045512328043,8549.484255000838,9001.256671886555,9441.17418639253,9878.476753027584,10320.841357345515,10775.52867071673,11250.247350309228,11754.040732833826,12298.472185884393,12899.5341834978,13581.17222866643,14382.678501703975,15376.825873909269,16725.88839731628,18946.15293655015,21109.227502508096,23936.650325253733,4118.992990151746,4552.622367315635,5228.491596761069,5889.500286180012,6755.967938868366,7411.490883620682,7977.550632481938,8497.512792062058,8993.274759192775,9478.455019202096,9963.024747140887,10455.417306454363,10963.756385722036,11496.810750084182,12065.006073577799,12681.808780222453,13365.98261524149,14145.780892233444,15067.777018679159,16218.592989314768,17792.26236316258,20409.873205630854,22990.17830686087,26403.234089529073,3814.163484305742,2574.403478260869,17858.0,6515.0,7155.0,7752.0,9500.0,10091.0,10486.0,10937.0,11315.0,11735.0,12130.0,12411.0,12676.0,13113.0,13575.0,14318.0,14769.0,16206.0,17045.0,17513.0,18121.0,20103.0,20737.0,21709.0,5616.890927750179,6949.310275405677,7703.0,9331.47634604726,9966.489362608025,10483.375529660843,10721.782585587584,11183.158414027648,11331.0,11804.47729882982,12146.071619816476,12325.626737672135,12678.603519189635,13546.0,14069.2,14603.5,15255.139385982877,15844.2,16601.8,17533.9,18887.7,20737.0,21709.0,2913.4309587806265
306,2022-02-05,4,8.971773404635664,0.18983718408655695,8.936144114596269,0.20540145636317605,5065.185677891445,5430.026867551884,5764.761282965389,6176.377812707907,6470.572109071826,6714.350627977039,6930.797533512407,7131.113611578573,7321.900850846212,7507.656939339193,7691.862327443094,7877.559325709249,8067.739422306744,8265.686809010052,8475.386678159783,8702.138867807462,8953.650807141654,9242.284826695972,9590.487500025773,10047.30325958826,10764.702627573022,11428.293532191405,12251.46418638332,8355.927183274856,4714.07914761582,5082.531065604887,5422.372797315679,5842.485336604719,6144.171494601898,6395.013899555769,6618.360354102447,6825.572406144023,7023.3720425381,7216.362172222041,7408.1282677981,7601.828691218088,7800.593802056649,8007.885146489628,8227.927995359792,8466.366776595756,8731.43744958013,9036.383713668043,9405.303790982609,9890.961828961836,10657.290011345971,11369.886126559073,12258.55520051103,8550.78092305791,2415.004782608695,17577.0,5571.0,7145.0,7148.0,7197.0,8268.0,9301.0,10247.0,11127.0,11478.0,11818.0,12190.0,12510.0,13271.0,14739.0,15128.0,15978.0,16194.0,16555.0,18672.0,20264.0,23703.0,24290.0,24889.0,5758.442696950142,7145.0,7250.605727351132,7650.225885110825,8438.879751952372,9301.4400851576,10247.179031115713,11127.16345,11478.2297,11818.24395,12190.197,12510.18305,13270.85195875543,14738.821962201857,15127.85829492765,15977.90499890695,16193.5847802341,16554.615223628753,18671.7,20263.75000000015,23345.65333,24274.67239,24888.83,2406.669534099613
307,2022-02-12,4,8.95474471129962,0.19465501576241614,8.970730304431543,0.20806953279063203,4924.1622086119,5288.17191283835,5622.691273872338,6034.717191901096,6329.634379585873,6574.270608425151,6791.668357130775,6993.01813657007,7184.923489672808,7371.890218140839,7557.412130918473,7744.550481230311,7936.322793743861,8136.04928743104,8347.766297377226,8576.849220892002,8831.123518178252,9123.150799338973,9475.754610687134,9938.83561549799,10667.144830631585,11341.92744579899,12180.35873217755,7350.683267693741,4849.777900498837,5233.949915003588,5588.612804659497,6027.444902188691,6342.828561664458,6605.213679294312,6838.95032262874,7055.893716770523,7263.062530379749,7465.267110503045,7666.258814363189,7869.346526099764,8077.814256911761,8295.297921853666,8526.240065924449,8776.57986835184,9054.988240364233,9375.414294614393,9763.24902144098,10274.107147018727,11080.85618245143,11831.717107250148,12768.958912833676,7089.057480808994,1723.5639130434784,16456.0,5430.0,6841.0,7208.0,8262.0,9034.0,9584.0,10086.0,10537.0,10954.0,11350.0,11733.0,12315.0,13568.0,14840.0,16151.0,16369.0,16587.0,16867.0,18061.0,19801.0,23118.0,25028.0,27851.0,5278.0,6533.0,7189.5,8254.948455236768,9016.5,9502.0,9989.0,10372.5,10715.5,11203.76083929405,11712.249127675115,12212.0,13026.667698363382,13853.707887117667,14707.5,15167.758385952038,15854.978721989668,16638.85448615515,18061.0,19800.690629260323,23117.675,25027.781473273528,27850.7791879102,2014.6306845342403
308,2022-02-19,4,9.773115182413333,0.4858660705772946,9.672621337468888,0.6203090197254668,5669.304250542313,6773.919724471442,7894.618580619912,9418.70381664013,10609.94835528067,11663.271331792223,12649.886197130134,13606.824752551945,14558.074126739402,15522.136120877018,16515.598840933922,17555.370305754168,18660.602593973374,19854.93647086649,21169.766267784576,22649.73880216648,24363.146179297182,26424.063867233843,29047.3634981235,32721.17189072987,39038.11481516247,45496.70487809076,54361.34893319129,2042.749543981244,3750.2086903731756,4707.150429276827,5723.316914941179,7170.017269142275,8347.458144099175,9419.67715877756,10448.662530708832,11468.17365532325,12501.495756747609,13567.979461330026,14686.330917084684,15876.913270399767,17164.013014479642,18578.77038465726,20163.697200772116,21980.516041347913,24125.22887546024,26760.617242694283,30197.980108949607,35157.01085974529,44043.75622425005,53551.799285608016,67216.62600880822,2242.618503164489,1168.3517391304351,15677.0,7943.0,8513.0,9003.0,10092.0,10599.0,11219.0,11750.0,12438.0,13002.0,13680.0,14363.0,14538.0,15210.0,15998.0,16897.0,18022.0,19405.0,20519.0,21956.0,22893.0,23526.0,23776.0,26705.0,7943.423637434121,8513.286513854262,9003.284302853033,10092.0,10599.0,11219.0,11750.0,12438.0,13002.0,13680.0,14416.5,14889.0,15714.0,16757.0,17781.0,19116.5,20349.5332820425,21119.37769016725,22064.62686231875,23033.7500000012,24567.05,24973.0125,26858.74035696428,1252.8423903998523
309,2022-02-26,4,9.559010358178293,0.196301965467333,9.603002375499738,0.5216630530865319,8976.30582094817,9645.681447450686,10261.172165011403,11019.693475328957,11562.893882392633,12013.646078044745,12414.329565705373,12785.532111475342,13139.407415775633,13484.252794109036,13826.506487486502,14171.814237375684,14525.74581731488,14894.434407698638,15285.340687248055,15708.40517450383,16178.104320148403,16717.682331738164,17369.381819244507,18225.58124945383,19572.843681885624,20821.786399732846,22374.496010372037,987.9900356397345,4400.320424418146,5327.096272906604,6278.855581330904,7589.069543835286,8624.250755645615,9546.78448132882,10416.496112234196,11264.843982339631,12112.520208243179,12975.78947690504,13869.528155279113,14809.177597438147,15812.48753794036,16901.610611270007,18106.20228837358,19468.68873251046,21054.271873138016,22972.315080683362,25429.657291550553,28898.370194882988,34928.616890719626,41169.09661045071,49839.94799457439,2001.5421056644036,1620.1813043478264,12406.0,6798.0,7708.0,10106.0,10625.0,11490.0,12316.0,12855.0,13646.0,14065.0,14454.0,14814.0,15235.0,15710.0,16118.0,16868.0,17965.0,18377.0,18891.0,19295.0,20506.0,22659.0,24009.0,24649.0,6361.6435546875,7419.81736229862,9710.0,10561.0139032142,11162.27869453695,11916.66123661235,12847.5,13389.0,13733.0,14426.5,14609.0,14821.0,15156.19141391415,15553.62542525425,15976.3345175952,16891.107114006852,17510.71870599038,18607.2932,19190.55451504766,20142.412550871348,21316.795,21980.07335,23793.18648968284,1434.8138615463806
