,target_end_date,model,horizon,forecast_date,wis_COVIDhub,y,lower_95_COVIDhub,lower_80_COVIDhub,lower_50_COVIDhub,pred_COVIDhub,upper_50_COVIDhub,upper_80_COVIDhub,upper_95_COVIDhub,lower_95_calculated,lower_80_calculated,lower_50_calculated,pred_calculated,upper_50_calculated,upper_80_calculated,upper_95_calculated,wis_calculated
0,2020-07-25T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-07-20T00:00:00.000000,25603.76428571429,462065.0,354703.0,433849.0,471764.0,528883.0,563543.0,585873.0,689024.0,389770.55,433243.926379201,456853.385249646,479011.34765625,480936.25,521132.563757573,546731.492200943,7773.364945306938
1,2020-08-01T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-07-27T00:00:00.000000,11144.278571428573,435246.0,390056.0,413333.0,421784.0,454323.0,485925.0,513596.0,526253.0,390056.0,413333.0,421784.434823609,454323.0,485925.0,513596.0,534241.575,11201.308762599356
2,2020-08-01T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-07-20T00:00:00.000000,41405.92857142857,435246.0,290371.0,393021.0,455740.0,537671.0,595235.0,648353.0,802663.0,363549.61583226,410751.63812127,456037.658438658,527631.255637108,564017.703947661,571498.583139599,651353.2918983075,33499.738296556236
3,2020-08-08T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-08-03T00:00:00.000000,19652.04285714286,388787.0,367977.0,389299.0,410424.0,434142.0,452867.0,482542.0,528801.0,367977.0,389299.0,410424.0,434142.0,452867.0,482542.0,534700.5,19694.182142857142
4,2020-08-08T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-07-27T00:00:00.000000,35524.87857142858,388787.0,334323.0,393452.0,431745.0,468837.0,499385.0,530096.0,578910.0,370689.833617086,393452.931423124,431745.0,468837.0,499385.0,530096.0,578909.5283464165,35265.35161401281
5,2020-08-08T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-07-20T00:00:00.000000,52898.02142857143,388787.0,249289.0,355480.0,422267.0,508963.0,598392.0,675872.0,869474.0,330490.451715767,391554.821673612,440219.833698067,508963.0,562581.0,616432.51321275,766733.3629411315,50935.08253763147
6,2020-08-15T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-08-10T00:00:00.000000,9313.014285714286,391741.0,308971.0,318973.0,352384.0,375174.0,394785.0,418031.0,461211.0,308971.0,318973.0,352384.0,375174.0,394785.0,418031.0,465431.801053843,9343.162864670307
7,2020-08-15T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-08-03T00:00:00.000000,12154.385714285716,391741.0,334293.0,362271.0,383539.0,409206.0,450572.0,479773.0,546269.0,343263.153762788,364231.113859419,383539.0,409206.0,454290.0,484686.428860501,550244.830012907,12468.663830388907
8,2020-08-15T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-07-27T00:00:00.000000,31513.721428571436,391741.0,286545.0,368193.0,404676.0,478024.0,511862.0,555971.0,632434.0,333832.398777488,381318.0,426298.297402974,478023.964344204,511862.0,555971.0,632433.9299999999,35434.2981442558
9,2020-08-15T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-07-20T00:00:00.000000,45018.31428571429,391741.0,224612.0,329643.0,390086.0,495729.0,593397.0,696521.0,946794.0,326723.78143248,378015.3,415684.699642356,495729.0,563065.194974522,655625.160028719,816672.8593558259,43655.010407529444
10,2020-08-22T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-08-17T00:00:00.000000,16904.792857142857,301770.0,298148.0,308736.0,320857.0,333170.0,353815.0,373532.0,405935.0,293093.053241177,303075.6994183505,320354.6535256655,333419.0,355985.26284488896,376648.844691739,413092.148994029,15708.513484280573
11,2020-08-22T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-08-10T00:00:00.000000,24460.33571428572,301770.0,268931.0,285780.0,315754.0,362552.0,397355.0,440282.0,484360.0,270009.850339009,290907.0,315903.0,363162.0,407002.315895659,451058.004515045,484417.3,25422.604476269717
12,2020-08-22T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-08-03T00:00:00.000000,58981.50714285714,301770.0,302598.0,346253.0,377387.0,402197.0,437943.0,485234.0,552865.0,312023.996212462,346253.0,377387.0,402197.0,442016.881718931,494151.627835127,561591.0555478055,62215.43025974031
13,2020-08-22T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-07-27T00:00:00.000000,78111.40714285713,301770.0,243847.0,340148.0,384430.0,473441.0,514294.0,557680.0,735736.0,317211.304447795,358354.0,416711.242714927,473440.950409856,515920.25804758,558319.426236262,735735.5763450256,93732.5501776772
14,2020-08-29T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-08-24T00:00:00.000000,6840.114285714286,290576.0,237779.0,247254.0,256581.0,276838.0,290781.0,306212.0,342803.0,235784.39,246323.983119105,257102.0,277560.0,292473.24751074903,310132.659003056,345387.616,6991.931461737818
15,2020-08-29T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-08-17T00:00:00.000000,8657.492857142857,290576.0,251424.0,277029.0,285464.0,302336.0,328974.0,371347.0,415901.0,251497.5,279798.649940316,293658.372120251,313538.0762435185,344519.0444523485,380547.7482914005,432200.025347622,11963.157512523894
16,2020-08-29T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-08-10T00:00:00.000000,25301.757142857143,290576.0,220181.0,248004.0,298863.0,353106.0,392550.0,431345.0,510113.0,229625.111097453,257524.742,305970.026655079,353363.661069478,421088.298630486,460073.686762868,512289.962911629,29396.84027294599
17,2020-08-29T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-08-03T00:00:00.000000,58347.40714285715,290576.0,278421.0,328683.0,358951.0,398769.0,446710.0,476233.0,556128.0,293755.416298413,328683.0,358951.0,398769.0,449331.0,477904.003198873,573408.588091381,59504.670260892715
18,2020-09-05T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-08-31T00:00:00.000000,7713.821428571429,286889.0,223480.0,235901.0,253711.0,273327.0,293624.0,310626.0,334145.0,223385.0,232871.9,252884.0,273327.0,293624.0,310626.0,335738.55,7871.499642857142
19,2020-09-05T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-08-24T00:00:00.000000,16697.442857142858,286889.0,199346.0,212841.0,229661.0,248911.0,271253.0,307722.0,356544.0,204102.4619636695,215491.9910617635,237454.5,255213.0910964695,286206.777761301,320374.104183918,366571.0,12359.477398260915
20,2020-09-05T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-08-17T00:00:00.000000,10184.6,286889.0,223943.0,242618.0,254143.0,276202.0,307681.0,361268.0,426067.0,227362.312706502,247248.589097607,264676.8001598125,290344.0,329213.612429081,362665.5745830455,438766.258395077,9911.000073735815
21,2020-09-05T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-08-10T00:00:00.000000,24049.192857142854,286889.0,186399.0,230736.0,288316.0,344756.0,387997.0,431698.0,538208.0,195207.279181282,250477.63,288316.0,344756.0,428787.329645796,472003.130553306,541586.75,27511.534067785014
22,2020-09-12T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-09-07T00:00:00.000000,15771.978571428572,244796.0,227553.0,246710.0,267970.0,272867.0,293964.0,316655.0,330970.0,227553.176875,246710.0,267970.0,272867.0,291803.694766543,315460.217442753,326585.178,15552.212989724587
23,2020-09-12T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-08-31T00:00:00.000000,11196.778571428573,244796.0,194817.0,220594.0,246155.0,267378.0,299622.0,314386.0,346528.0,194817.0,220642.778558786,246472.0,267474.412,299622.0,314386.0,347699.6235421205,11285.45535219269
24,2020-09-12T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-08-24T00:00:00.000000,11526.371428571429,244796.0,180987.0,185666.0,193543.0,229078.0,257498.0,304739.0,364477.0,181791.3950602655,187814.9082678755,204664.77029606505,237614.09140994848,287130.341255888,334550.234310099,365483.3,12420.90778934206
25,2020-09-12T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-08-17T00:00:00.000000,10119.42142857143,244796.0,200040.0,211482.0,235677.0,250446.0,290853.0,345429.0,416211.0,209530.95488021304,225922.76382473152,248588.094974173,271754.0,318123.719357824,365005.0438689215,429931.199813407,15449.495770809886
26,2020-09-19T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-09-14T00:00:00.000000,25561.621428571427,290320.0,196505.0,208738.0,221392.0,240244.0,256379.0,277909.0,292978.0,196505.0,208738.0,221392.002,238612.533,255763.25,274002.169094318,291737.4969249995,26922.38735378251
27,2020-09-19T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-09-07T00:00:00.000000,8947.671428571428,290320.0,195924.0,225814.0,255345.0,276458.0,297463.0,327983.0,341502.0,195924.175,225814.0,255345.0,276458.0,296190.7,311716.1,334902.8,8344.885892857143
28,2020-09-19T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-08-31T00:00:00.000000,12873.478571428572,290320.0,175005.0,208638.0,235749.0,262228.0,294901.0,324273.0,361392.0,175005.0,211409.697760978,236454.5,265941.415872576,294901.0,324273.0,366536.6534125,12250.153892264772
29,2020-09-19T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-08-24T00:00:00.000000,35318.88571428572,290320.0,159324.0,171170.0,173931.0,204716.0,245220.0,299336.0,362334.0,157251.705601056,174333.1388582775,182310.34643863505,212314.347711966,285645.5939352955,336032.40376358305,367455.0,25981.729409540225
30,2020-09-26T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-09-21T00:00:00.000000,11815.542857142857,293916.0,210378.0,231136.0,251371.0,265469.0,284683.0,299466.0,319854.0,210547.869,233424.978,252925.83,267637.822371527,284897.514501687,299466.0,322901.49936250004,11303.839542009635
31,2020-09-26T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-09-14T00:00:00.000000,25372.192857142854,293916.0,175828.0,191236.0,212259.0,237042.0,263115.0,290302.0,309031.0,175828.882,191236.469,212259.0,235096.051476115,252032.226,281180.03482069,305636.27923750004,30346.446129788288
32,2020-09-26T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-09-07T00:00:00.000000,11858.27142857143,293916.0,161620.0,201240.0,241450.0,273257.0,293449.0,333610.0,340448.0,161620.0,201240.0,241450.0,272693.065,293327.4471,302124.0921,333712.45,11017.172181428574
33,2020-09-26T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-08-31T00:00:00.000000,18339.72142857143,293916.0,153241.0,200277.0,219794.0,246822.0,287778.0,323834.0,359334.0,153323.951575,201470.2849,224860.75,249634.933760642,293653.279294614,323834.0,365912.5,16329.277534098148
34,2020-10-03T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-09-28T00:00:00.000000,5263.7357142857145,300773.0,236640.0,257934.0,279407.0,302407.0,313644.0,323692.0,335481.0,236640.0,257934.0,279407.35555693,302406.766,313643.54199706,323692.0,335480.14995,5263.638102509286
35,2020-10-03T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-09-21T00:00:00.000000,19499.521428571432,300773.0,174181.0,207111.0,242794.0,259901.0,275899.0,310319.0,347832.0,176721.0,207449.282,246849.845,264288.9,277841.5,310319.0,352092.38726249954,18169.34863758928
36,2020-10-03T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-09-14T00:00:00.000000,39029.61428571429,300773.0,164472.0,172764.0,197453.0,227866.0,254556.0,274823.0,304532.0,164472.0,172764.9,197453.0,227605.537572688,254555.154,274822.815,302975.5165,39055.908607473146
37,2020-10-03T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-09-07T00:00:00.000000,17767.364285714288,300773.0,146927.0,187082.0,221317.0,261225.0,296320.0,331150.0,338976.0,146927.895049586,187082.0,221317.0,261225.0,296319.9,311569.9,336941.55,17193.416106788667
38,2020-10-10T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-10-05T00:00:00.000000,23330.7,334603.0,232163.0,251163.0,274491.0,292071.0,302869.0,323162.0,349045.0,232163.2655,251163.0,274491.0,292071.2,302869.0,323161.7,349044.418724999,23330.7425230357
39,2020-10-10T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-09-28T00:00:00.000000,19496.16428571429,334603.0,207644.0,237000.0,273372.0,297307.0,315266.0,327270.0,344367.0,207644.20067425648,237000.34410994095,273372.33694286854,297307.2095,315265.6,327269.6536,344366.658572372,19496.271374497617
40,2020-10-10T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-09-21T00:00:00.000000,42901.37142857143,334603.0,153080.0,195962.0,227596.0,253474.0,278004.0,311322.0,375972.0,153392.775,197016.451476515,236682.930774308,266558.3,278004.0,311322.0,380844.510425,40385.56158411328
41,2020-10-10T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-09-14T00:00:00.000000,70228.20714285715,334603.0,148089.0,166737.0,189821.0,214885.0,257234.0,285551.0,307812.0,148089.596,166737.0,183867.823435368,213187.773290344,257233.006,285550.5,307755.865,70911.86992028172
42,2020-10-17T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-10-12T00:00:00.000000,38782.485714285714,388624.0,270335.0,288133.0,313600.0,328053.0,343080.0,353804.0,380219.0,270335.0,288133.0,313600.0,328053.0,346231.205178033,353804.0,384352.9399200785,36955.629912685356
43,2020-10-17T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-10-05T00:00:00.000000,70496.64285714286,388624.0,212130.0,236002.0,262651.0,294865.0,304742.0,322804.0,361402.0,212130.0,236002.395,262651.174,294864.8,304741.75,322803.89675,361401.8,70496.78355000001
44,2020-10-17T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-09-28T00:00:00.000000,65548.64285714286,388624.0,185251.0,231580.0,268154.0,304132.0,320519.0,332719.0,352855.0,185251.225,231580.213272656,268154.48076294,304131.8,320518.72838072653,332718.59765,352854.83325,65548.83750505843
45,2020-10-17T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-09-21T00:00:00.000000,84844.8,388624.0,139200.0,182323.0,217349.0,252862.0,283579.0,319327.0,369916.0,141474.154,185184.204196042,229305.825205752,268206.5,283690.1,315165.284320166,360527.4242360645,85362.41426018444
46,2020-10-24T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-10-19T00:00:00.000000,76777.84999999999,485474.0,312392.0,332972.0,360710.0,388452.0,405350.0,422750.0,431219.0,312392.0,332972.0,360710.0,388452.0,405350.0,422750.0,431218.82,76777.90014285714
47,2020-10-24T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-10-12T00:00:00.000000,126510.71428571428,485474.0,242939.0,289229.0,309833.0,334314.0,347551.0,367301.0,395411.0,242939.0,289229.0,309833.0,334314.0,347551.0,362462.970367828,397167.4509266075,127265.48200443214
48,2020-10-24T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-10-05T00:00:00.000000,156142.2357142857,485474.0,191593.0,224868.0,254297.0,302122.0,320811.0,329119.0,383522.0,191593.0,224868.3815,254297.375,302122.15,320810.7,329118.75,383521.125,156142.54892142856
49,2020-10-24T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-09-28T00:00:00.000000,162785.00714285715,485474.0,161480.0,214691.0,258174.0,296441.0,311446.0,336384.0,363909.0,161480.0684550595,209667.65,257808.577,296441.2119553605,311445.561875,336383.59605,363908.55025,162954.92534741238
50,2020-10-31T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-10-26T00:00:00.000000,64464.59999999999,572162.0,388545.0,433541.0,456985.0,472736.0,495651.0,522851.0,544569.0,388545.0,433541.0,456985.0,472736.0,499944.555,527292.5,544908.5625,62307.860089285714
51,2020-10-31T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-10-19T00:00:00.000000,145163.7,572162.0,278769.0,325076.0,361273.0,388838.0,419851.0,436061.0,474807.0,278769.0,325076.2206,361273.905029004,388838.16,419851.0,436061.0,474806.564918245,145163.72739641718
52,2020-10-31T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-10-12T00:00:00.000000,207818.0357142857,572162.0,223732.0,270283.0,300822.0,336517.0,355431.0,368677.0,411011.0,223732.0,270283.0,300822.0,336517.0,355431.0,363848.928293392,409048.385218999,209606.26827069232
53,2020-10-31T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-10-05T00:00:00.000000,238016.2,572162.0,162690.0,208778.0,243832.0,297679.0,331476.0,351239.0,379534.0,162690.0,208778.06801678296,243832.334,297679.1667908465,328753.1741139425,340357.86015,379533.196825,241397.84419373333
54,2020-11-07T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-11-02T00:00:00.000000,150224.86428571428,777428.0,493193.0,521196.0,546555.0,568680.0,598442.0,639387.0,703080.0,493193.2886208861,521196.2213357425,546555.319939228,568680.0759846279,598441.6525982551,635094.0899947145,703079.16,151329.02177995662
55,2020-11-07T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-10-26T00:00:00.000000,228701.2357142857,777428.0,363350.0,398368.0,447714.0,508185.0,551095.0,564498.0,599213.0,363350.0,398368.0,447714.0,508185.0,551095.0,564498.0,598607.0135391535,228870.0462283787
56,2020-11-07T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-10-19T00:00:00.000000,342719.64285714284,777428.0,259011.0,331207.0,362006.0,392010.0,421972.0,453666.0,482665.0,259011.335287853,331207.0,362006.261,392010.304,421972.0,453665.774,482664.5003863555,342719.77568317344
57,2020-11-07T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-10-12T00:00:00.000000,409325.6928571429,777428.0,206060.0,262691.0,297962.0,334294.0,359934.0,371670.0,421381.0,206060.0,262691.0,297962.0,334294.0,358146.806,363203.6,418179.30069951154,412777.63923370745
58,2020-11-14T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-11-09T00:00:00.000000,156226.41428571427,1028914.0,638931.0,686279.0,723071.0,790658.0,859105.0,917712.0,947117.0,638931.0,686279.0,723071.0,790658.0,859105.0,909573.5,937025.6538055112,161130.33215417902
59,2020-11-14T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-11-02T00:00:00.000000,340403.7928571429,1028914.0,481905.0,508661.0,567907.0,614012.0,654500.0,722403.0,776258.0,481905.1013202255,508661.476785087,567907.0,614011.841494338,653648.2710646549,717201.1230777949,776257.670206105,341924.03186338797
60,2020-11-14T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-10-26T00:00:00.000000,441864.4642857143,1028914.0,335607.0,399792.0,465934.0,521623.0,580017.0,622628.0,649878.0,335607.0,399792.0,465934.0,521623.0,580017.0,611828.622285644,645527.515,445853.3679479772
61,2020-11-14T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-10-19T00:00:00.000000,592043.1785714285,1028914.0,240265.0,330560.0,352398.0,388452.0,420105.0,452157.0,498092.0,240265.0,330560.0,352398.671,388452.0,420105.0,452156.539,498091.7,592043.3327571428
62,2020-11-21T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-11-16T00:00:00.000000,36702.94285714287,1205674.0,909903.0,979407.0,1036743.0,1136360.0,1246287.0,1280910.0,1360583.0,918561.85,988967.1282797896,1037512.041485,1146557.548051495,1237882.2,1265102.75,1347608.0,33711.56615000671
63,2020-11-21T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-11-09T00:00:00.000000,148975.37142857144,1205674.0,606821.0,712460.0,822914.0,919547.0,1036646.0,1103932.0,1206825.0,606821.0,712460.0,822914.0,919547.0,1036646.0,1072766.91645552,1155511.3861961649,170954.89961393463
64,2020-11-21T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-11-02T00:00:00.000000,450919.0428571428,1205674.0,469360.0,494733.0,593192.0,665094.0,729951.0,791402.0,861400.0,469360.071,494733.0,593192.4878988185,649258.695339524,724410.3511311205,781804.5311170099,861399.582021847,456836.5127873095
65,2020-11-21T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-10-26T00:00:00.000000,589015.0142857142,1205674.0,313441.0,391035.0,455047.0,530635.0,609263.0,642493.0,714971.0,313441.0,391035.0,455047.0,530635.0,600785.44349962,618461.28,700383.5232115915,601074.8729268524
66,2020-11-28T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-11-23T00:00:00.000000,49717.31428571429,1181342.0,997585.0,1112485.0,1194547.0,1292124.0,1408050.0,1485097.0,1588691.0,997585.0,1109880.8,1191128.40034607,1274934.52,1398160.33084463,1424288.09751357,1586384.1,44143.24292059059
67,2020-11-28T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-11-16T00:00:00.000000,64451.58571428571,1181342.0,838247.0,995884.0,1110615.0,1288223.0,1457353.0,1613365.0,1786545.0,845064.69298,1002247.5,1114642.5,1301724.9977026898,1443441.465,1602284.755984845,1769041.5,64426.96739295127
68,2020-11-28T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-11-09T00:00:00.000000,76555.55714285714,1181342.0,624067.0,758399.0,877602.0,1008623.0,1136609.0,1272419.0,1451995.0,619473.0,751962.5470800491,868052.0133665451,994671.833231247,1116738.66834644,1257738.56657293,1439796.34253,83198.78979869952
69,2020-11-28T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-11-02T00:00:00.000000,374363.17142857146,1181342.0,453440.0,496715.0,580983.0,703186.0,762169.0,843437.0,959856.0,453440.3,496715.0,580983.08909,687380.90221,735562.2103299999,820998.6565821869,959855.391835692,388092.5181174949
70,2020-12-05T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-11-30T00:00:00.000000,124138.6357142857,1368531.0,918189.0,996064.0,1070182.0,1148850.0,1205107.0,1282722.0,1438776.0,918189.825,996064.7,1070182.0,1148850.0,1205107.0,1282722.0,1438776.0,124138.60982142857
71,2020-12-05T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-11-23T00:00:00.000000,53453.40714285714,1368531.0,1030239.0,1225571.0,1296880.0,1434073.0,1607200.0,1757109.0,1973524.0,1030172.51453282,1225571.0,1296880.0,1385664.0,1555601.25724792,1731528.58907785,1967614.95021176,42079.609746211
72,2020-12-05T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-11-16T00:00:00.000000,68619.2642857143,1368531.0,874423.0,1005448.0,1140580.0,1382386.0,1623991.0,1808984.0,2155766.0,874423.0,1005448.0,1140580.0,1382386.0,1623991.0,1808984.0,2155766.0,68619.26428571428
73,2020-12-05T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-11-09T00:00:00.000000,135710.94285714286,1368531.0,634267.0,783349.0,897507.0,1091137.0,1190773.0,1375085.0,1675995.0,622963.0,775002.8817615765,881185.2311348601,1083163.01015,1176044.9215557151,1362710.609085,1493501.51595,141497.03500588317
74,2020-12-12T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-12-07T00:00:00.000000,44156.69285714285,1513041.0,1148152.0,1255431.0,1316415.0,1412966.0,1528058.0,1628333.0,1720551.0,1145464.325,1240634.1,1316415.0,1412965.69270038,1528057.45331262,1628332.91,1720550.9,44598.66067227571
75,2020-12-12T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-11-30T00:00:00.000000,187743.33571428573,1513041.0,835173.0,1022320.0,1092513.0,1163266.0,1260788.0,1379394.0,1576694.0,835173.625,1022320.58377,1092513.0,1163265.742,1260788.0,1379394.0,1576694.0,187743.351428
76,2020-12-12T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-11-23T00:00:00.000000,72762.79285714286,1513041.0,1117658.0,1279986.0,1402942.0,1596827.0,1866621.0,1965439.0,2250127.0,1029491.288945,1254948.37563871,1371667.66256845,1542136.0,1844746.798577765,1946492.925,2229322.384608065,66276.43323715268
77,2020-12-12T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-11-16T00:00:00.000000,76789.0,1513041.0,809555.0,970258.0,1233629.0,1471263.0,1713804.0,1884731.0,2264813.0,809555.0,970258.0,1233629.0,1471263.0,1713804.0,1884731.0,2264813.0,76789.0
78,2020-12-19T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-12-14T00:00:00.000000,24092.071428571428,1553006.0,1291201.0,1394519.0,1457077.0,1540576.0,1610156.0,1676514.0,1756721.0,1281316.6345000002,1374393.4550100002,1451557.1415058752,1532985.68335404,1616809.502421155,1678378.5,1774976.3125,26875.212857371433
79,2020-12-19T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-12-07T00:00:00.000000,49899.7,1553006.0,1098529.0,1243307.0,1364438.0,1491000.0,1628268.0,1793654.0,2004679.0,1098529.0,1233864.17183066,1364438.0,1491000.0,1628267.65035806,1793653.4,2004678.6,50169.450116128275
80,2020-12-19T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-11-30T00:00:00.000000,213056.09285714288,1553006.0,759747.0,887474.0,1021576.0,1176441.0,1257914.0,1426079.0,1657740.0,759747.275,887474.15,1021576.368557595,1176440.983,1287223.3199999998,1432479.77417733,1665184.9840000002,205182.75923600123
81,2020-12-19T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-11-23T00:00:00.000000,89960.92142857144,1553006.0,1125973.0,1354947.0,1519032.0,1701000.0,1977769.0,2274760.0,2494000.0,1050961.1719279017,1352293.443457765,1487813.26382366,1637466.0,1973543.495246775,2264199.0228263903,2471351.428736105,82960.82063224181
82,2020-12-26T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-12-21T00:00:00.000000,93171.90714285716,1365256.0,1320040.0,1425446.0,1479896.0,1536602.0,1612170.0,1652279.0,1713915.0,1291496.78626796,1370354.19998809,1455688.1580245,1536602.0,1612169.5451579,1655171.486669565,1725179.6175000002,74185.00121282527
83,2020-12-26T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-12-14T00:00:00.000000,142723.69999999998,1365256.0,1260664.0,1443021.0,1528768.0,1630029.0,1772817.0,1887755.0,2076016.0,1242958.322961645,1439910.5281774648,1525528.2393218148,1630028.850255445,1772817.0,1887754.73,2137039.958535745,141791.9553909013
84,2020-12-26T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-12-07T00:00:00.000000,99621.87857142858,1365256.0,1048349.0,1228521.0,1421399.0,1615927.0,1683273.0,1944413.0,2253964.0,1048349.0,1195656.11076776,1421399.0,1615927.20653629,1683273.0,1944413.0,2253964.0,100560.90491181971
85,2020-12-26T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-11-30T00:00:00.000000,98233.29285714286,1365256.0,686424.0,929308.0,981629.0,1150735.0,1284702.0,1476088.0,1708655.0,686424.0,929308.185115274,981629.319,1150735.208,1299498.3615,1546315.7,1768164.475,97494.159568135
86,2021-01-02T00:00:00.000000,COVIDhub-4_week_ensemble,1,2020-12-28T00:00:00.000000,48367.24285714286,1500477.0,1136742.0,1226516.0,1280359.0,1418752.0,1462698.0,1536207.0,1700342.0,1130206.485164135,1206403.919239305,1259354.7222383749,1417105.98147963,1458088.0,1545870.9565,1732150.41140546,52215.180166483966
87,2021-01-02T00:00:00.000000,COVIDhub-4_week_ensemble,2,2020-12-21T00:00:00.000000,43610.66428571429,1500477.0,1244181.0,1356154.0,1459170.0,1570920.0,1685925.0,1789433.0,1940148.0,1214966.01401554,1322958.97098,1440764.68740193,1570920.0,1685924.88510959,1789432.82544945,1940147.6587294,46082.421711916126
88,2021-01-02T00:00:00.000000,COVIDhub-4_week_ensemble,3,2020-12-14T00:00:00.000000,98317.4714285714,1500477.0,1297455.0,1447012.0,1544445.0,1757352.0,1889941.0,2057656.0,2268145.0,1249511.18432,1447012.0,1544445.0,1757352.35979288,1889941.0,2057656.0,2268145.0,98659.97865384001
89,2021-01-02T00:00:00.000000,COVIDhub-4_week_ensemble,4,2020-12-07T00:00:00.000000,77262.13571428573,1500477.0,1006630.0,1167504.0,1408954.0,1599730.0,1830646.0,1992775.0,2320265.0,1006630.0,1167504.0,1393062.30562042,1599730.0,1830646.0,1992775.0,2320265.0,78397.25674139858
